payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_date_year,payment_date_month
Pay-350650,Inv-294786,2022-07-02,1022686.0,Cash,2022,7
Pay-319314,Inv-103078,2022-10-30,361187.69,Bank Transfer,2022,10
Pay-481732,Inv-924907,2021-01-26,45477.53,Cheque,2021,1
Pay-460109,Inv-924907,2021-02-03,9950.47,Cash,2021,2
Pay-567870,Inv-676681,2023-08-14,1961892.0,Upi,2023,8
Pay-509880,Inv-992133,2022-02-06,865921.8,Upi,2022,2
Pay-223819,Inv-105711,2021-12-05,1792683.6,Credit Card,2021,12
Pay-790731,Inv-397668,2024-07-08,430994.0,Cash,2024,7
Pay-308987,Inv-452885,2023-11-07,15399.0,Upi,2023,11
Pay-309163,Inv-313307,2023-06-10,111155.0,Cash,2023,6
Pay-269737,Inv-712459,2019-05-09,562320.65,Bank Transfer,2019,5
Pay-302531,Inv-221096,2020-05-14,461747.91,Cheque,2020,5
Pay-548649,Inv-911840,2022-05-21,216648.0,Upi,2022,5
Pay-660853,Inv-641934,2020-08-21,8258.06,Cash,2020,8
Pay-383413,Inv-260574,2021-04-30,2248793.0,Cash,2021,4
Pay-154773,Inv-150552,2020-09-17,354585.89,Cheque,2020,9
Pay-544503,Inv-730122,2020-04-17,938793.0,Credit Card,2020,4
Pay-998078,Inv-286186,2023-04-26,225440.43,Credit Card,2023,4
Pay-457835,Inv-695567,2023-09-07,1235821.0,Cash,2023,9
Pay-668107,Inv-672099,2019-08-16,2382407.92,Credit Card,2019,8
Pay-496658,Inv-391563,2024-09-13,5261659.0,Upi,2024,9
Pay-749940,Inv-889916,2019-08-24,3278903.4,Bank Transfer,2019,8
Pay-191598,Inv-838147,2019-07-31,6938.69,Cheque,2019,7
Pay-668980,Inv-253365,2022-07-15,159243.13,Credit Card,2022,7
Pay-715328,Inv-253365,2022-07-28,29852.13,Credit Card,2022,7
Pay-463104,Inv-253365,2022-08-16,449965.74,Cash,2022,8
Pay-474364,Inv-402118,2019-12-10,597042.02,Upi,2019,12
Pay-325510,Inv-760313,2021-03-27,1300651.6,Bank Transfer,2021,3
Pay-821839,Inv-123877,2020-03-12,25348.87,Cash,2020,3
Pay-719169,Inv-122555,2023-11-21,2198.73,Cheque,2023,11
Pay-858718,Inv-122555,2023-12-25,136259.06,Bank Transfer,2023,12
Pay-547735,Inv-122555,2024-01-11,17458.22,Bank Transfer,2024,1
Pay-402577,Inv-631086,2021-11-20,1775374.8,Cash,2021,11
Pay-306309,Inv-903279,2019-12-27,2450514.6,Upi,2019,12
Pay-484087,Inv-595582,2022-01-20,2951936.86,Credit Card,2022,1
Pay-103401,Inv-447247,2021-05-02,4541860.0,Upi,2021,5
Pay-630956,Inv-337728,2021-04-15,3622265.0,Bank Transfer,2021,4
Pay-888195,Inv-656107,2023-12-18,783866.4,Cheque,2023,12
Pay-774063,Inv-871923,2023-10-09,595655.0,Cash,2023,10
Pay-343579,Inv-831998,2020-12-27,34998.8,Bank Transfer,2020,12
Pay-917275,Inv-734652,2023-05-20,1456463.4,Cheque,2023,5
Pay-823661,Inv-607865,2020-01-03,2029047.2,Cheque,2020,1
Pay-120516,Inv-958367,2022-09-06,322670.0,Credit Card,2022,9
Pay-839950,Inv-511155,2024-03-23,81269.15,Cheque,2024,3
Pay-821412,Inv-836988,2023-01-21,2769313.0,Cheque,2023,1
Pay-329525,Inv-916364,2022-09-04,298015.74,Cash,2022,9
Pay-412882,Inv-916364,2022-09-22,15584.26,Cash,2022,9
Pay-592166,Inv-478251,2021-12-03,1645575.6,Credit Card,2021,12
Pay-163327,Inv-634650,2023-12-21,2102430.8,Upi,2023,12
Pay-180365,Inv-961158,2019-12-22,1804156.0,Cheque,2019,12
Pay-998214,Inv-911045,2019-11-26,138171.19,Bank Transfer,2019,11
Pay-455354,Inv-911045,2019-11-29,487556.81,Cheque,2019,11
Pay-510224,Inv-997940,2022-06-30,282240.0,Bank Transfer,2022,6
Pay-224452,Inv-331923,2021-11-03,439316.0,Bank Transfer,2021,11
Pay-397099,Inv-777136,2023-12-04,433738.76,Upi,2023,12
Pay-340730,Inv-777136,2023-11-27,2456523.44,Credit Card,2023,11
Pay-680413,Inv-580553,2019-04-27,2651547.6,Cash,2019,4
Pay-588839,Inv-473865,2021-01-15,1237635.0,Credit Card,2021,1
Pay-751456,Inv-119068,2022-01-03,732581.37,Upi,2022,1
Pay-106952,Inv-172964,2020-01-12,2334331.31,Credit Card,2020,1
Pay-215596,Inv-604674,2020-07-13,2170004.8,Upi,2020,7
Pay-687124,Inv-968580,2023-01-11,888903.8,Credit Card,2023,1
Pay-608407,Inv-618414,2020-08-31,4008625.4,Credit Card,2020,8
Pay-617843,Inv-179683,2020-01-26,4158019.67,Bank Transfer,2020,1
Pay-420828,Inv-179683,2020-02-16,443318.73,Credit Card,2020,2
Pay-306742,Inv-767088,2023-07-21,440873.4,Cash,2023,7
Pay-613361,Inv-238768,2022-10-11,812297.8,Upi,2022,10
Pay-158440,Inv-632481,2020-02-28,319800.23,Bank Transfer,2020,2
Pay-293702,Inv-632481,2020-04-25,134013.77,Bank Transfer,2020,4
Pay-463063,Inv-119694,2023-03-16,3527695.0,Cash,2023,3
Pay-580179,Inv-153434,2022-05-29,55578.0,Upi,2022,5
Pay-407671,Inv-337487,2022-04-11,33801.7,Bank Transfer,2022,4
Pay-214923,Inv-337487,2022-02-28,2802027.5,Credit Card,2022,2
Pay-700967,Inv-883644,2022-11-25,885724.18,Cash,2022,11
Pay-180201,Inv-909334,2024-02-12,1779559.5,Credit Card,2024,2
Pay-782676,Inv-994276,2023-01-16,143157.6,Cheque,2023,1
Pay-995701,Inv-113661,2020-12-16,76557.51,Bank Transfer,2020,12
Pay-213052,Inv-818092,2019-01-29,178047.38,Bank Transfer,2019,1
Pay-365223,Inv-297137,2021-06-20,306392.8,Cash,2021,6
Pay-825117,Inv-747292,2020-11-06,2528362.4,Cheque,2020,11
Pay-801514,Inv-217699,2023-06-03,539676.8,Bank Transfer,2023,6
Pay-960172,Inv-400305,2020-01-02,2504235.58,Upi,2020,1
Pay-959507,Inv-880562,2024-05-09,1172024.2,Upi,2024,5
Pay-143499,Inv-662928,2019-03-14,336799.41,Upi,2019,3
Pay-189705,Inv-684685,2024-02-08,455110.4,Credit Card,2024,2
Pay-585336,Inv-819806,2021-09-29,3464431.0,Cheque,2021,9
Pay-607652,Inv-147150,2021-12-25,1155151.5,Cheque,2021,12
Pay-900777,Inv-147150,2022-01-11,60138.57,Cheque,2022,1
Pay-558230,Inv-147150,2022-01-29,68536.92,Bank Transfer,2022,1
Pay-522500,Inv-532857,2022-10-05,411985.4,Credit Card,2022,10
Pay-364149,Inv-173499,2024-05-02,2303267.2,Cash,2024,5
Pay-966618,Inv-997741,2023-07-10,1696348.4,Credit Card,2023,7
Pay-241438,Inv-808298,2019-12-26,6562880.0,Credit Card,2019,12
Pay-661023,Inv-682596,2024-02-13,873638.8,Cheque,2024,2
Pay-613664,Inv-218698,2019-03-29,317599.0,Bank Transfer,2019,3
Pay-753051,Inv-320767,2021-12-04,2052932.54,Credit Card,2021,12
Pay-351778,Inv-362257,2023-10-30,328620.0,Cash,2023,10
Pay-164052,Inv-107425,2023-12-04,1827761.4,Cash,2023,12
Pay-468930,Inv-855511,2023-05-13,3355426.4,Bank Transfer,2023,5
Pay-498614,Inv-674741,2021-06-28,1352880.6,Credit Card,2021,6
Pay-597233,Inv-956759,2020-11-07,1975649.2,Cash,2020,11
Pay-975434,Inv-175575,2022-01-03,190239.95,Upi,2022,1
Pay-250581,Inv-843263,2023-03-18,70416.14,Bank Transfer,2023,3
Pay-520965,Inv-843263,2023-04-04,106991.86,Credit Card,2023,4
Pay-765797,Inv-522395,2023-03-21,1166231.03,Credit Card,2023,3
Pay-261300,Inv-522395,2023-03-14,825314.77,Upi,2023,3
Pay-803626,Inv-889357,2022-03-01,631405.0,Cheque,2022,3
Pay-362154,Inv-825086,2020-01-26,186280.6,Bank Transfer,2020,1
Pay-626466,Inv-959850,2019-12-28,4941465.8,Upi,2019,12
Pay-875953,Inv-300113,2025-01-17,2589440.0,Cheque,2025,1
Pay-639307,Inv-341627,2023-06-08,1396441.6,Cheque,2023,6
Pay-348563,Inv-527113,2024-10-13,604234.0,Cash,2024,10
Pay-200956,Inv-686808,2020-11-24,2100737.27,Bank Transfer,2020,11
Pay-318249,Inv-686808,2021-01-18,2567885.73,Cash,2021,1
Pay-127804,Inv-964140,2022-01-31,134788.24,Credit Card,2022,1
Pay-240085,Inv-811999,2023-08-19,1321026.0,Cheque,2023,8
Pay-126038,Inv-463707,2024-12-11,754460.4,Upi,2024,12
Pay-216325,Inv-396293,2021-05-25,2169351.0,Cash,2021,5
Pay-504560,Inv-241313,2020-11-20,181153.58,Cheque,2020,11
Pay-827692,Inv-241313,2020-09-30,138023.42,Upi,2020,9
Pay-877329,Inv-288064,2019-05-14,561908.0,Bank Transfer,2019,5
Pay-376874,Inv-195398,2020-02-13,1426706.6,Bank Transfer,2020,2
Pay-959273,Inv-209276,2019-10-31,390012.79,Cheque,2019,10
Pay-679976,Inv-209276,2019-12-13,716155.48,Cash,2019,12
Pay-531443,Inv-209276,2019-11-29,2145363.72,Cash,2019,11
Pay-340207,Inv-620901,2020-05-19,2494761.8,Bank Transfer,2020,5
Pay-101662,Inv-771618,2024-09-28,1489090.8,Credit Card,2024,9
Pay-620066,Inv-673137,2019-12-21,512530.4,Bank Transfer,2019,12
Pay-442887,Inv-315272,2019-07-27,384115.0,Bank Transfer,2019,7
Pay-198745,Inv-757590,2020-11-25,422217.0,Cash,2020,11
Pay-128007,Inv-993366,2023-03-13,457222.6,Credit Card,2023,3
Pay-938343,Inv-113188,2021-07-06,95488.8,Upi,2021,7
Pay-463431,Inv-928945,2024-05-16,348049.07,Cheque,2024,5
Pay-437682,Inv-599095,2021-11-23,1537366.6,Credit Card,2021,11
Pay-623433,Inv-190580,2021-09-11,2071905.6,Credit Card,2021,9
Pay-767423,Inv-485804,2023-05-31,171810.68,Bank Transfer,2023,5
Pay-467703,Inv-591692,2019-12-29,605498.8,Upi,2019,12
Pay-960201,Inv-997367,2023-12-28,1054381.0,Cash,2023,12
Pay-143557,Inv-125354,2021-09-20,1317944.8,Cash,2021,9
Pay-853009,Inv-265276,2022-06-02,505521.0,Credit Card,2022,6
Pay-506489,Inv-227371,2025-01-10,975823.98,Upi,2025,1
Pay-798313,Inv-994117,2020-06-19,3956.9,Cheque,2020,6
Pay-428694,Inv-556219,2019-09-24,1279427.25,Credit Card,2019,9
Pay-956428,Inv-771407,2020-06-04,637652.0,Credit Card,2020,6
Pay-930329,Inv-840760,2021-10-14,3917849.0,Credit Card,2021,10
Pay-372648,Inv-332295,2022-07-20,1400702.0,Credit Card,2022,7
Pay-163502,Inv-154906,2019-04-02,604085.15,Upi,2019,4
Pay-737008,Inv-971587,2021-10-05,779302.58,Cash,2021,10
Pay-829805,Inv-971587,2021-09-16,3846688.42,Upi,2021,9
Pay-825868,Inv-650445,2022-04-19,59674.64,Credit Card,2022,4
Pay-581793,Inv-650445,2022-04-01,37926.27,Credit Card,2022,4
Pay-788213,Inv-650445,2022-05-27,640162.49,Cash,2022,5
Pay-291834,Inv-341512,2023-11-16,2504910.0,Upi,2023,11
Pay-545030,Inv-192142,2021-07-10,1164613.28,Credit Card,2021,7
Pay-255742,Inv-760981,2021-12-01,593932.6,Credit Card,2021,12
Pay-497189,Inv-730536,2023-10-28,1872172.4,Credit Card,2023,10
Pay-331265,Inv-645498,2025-02-16,827722.4,Bank Transfer,2025,2
Pay-639400,Inv-394949,2023-06-14,323617.2,Cheque,2023,6
Pay-976107,Inv-687821,2019-05-29,374400.0,Bank Transfer,2019,5
Pay-609443,Inv-135418,2020-09-01,1884919.21,Cash,2020,9
Pay-931010,Inv-500219,2021-03-15,3543061.0,Cheque,2021,3
Pay-103320,Inv-374072,2020-02-16,29972.0,Credit Card,2020,2
Pay-926407,Inv-860391,2019-07-04,2738603.4,Upi,2019,7
Pay-774704,Inv-628973,2021-03-25,2178214.2,Bank Transfer,2021,3
Pay-855011,Inv-473294,2024-04-09,235048.56,Bank Transfer,2024,4
Pay-929485,Inv-196586,2022-08-11,3412992.0,Credit Card,2022,8
Pay-239188,Inv-781317,2019-07-05,1241396.4,Bank Transfer,2019,7
Pay-827968,Inv-929009,2024-12-11,401999.81,Upi,2024,12
Pay-598557,Inv-929009,2024-10-18,695224.99,Credit Card,2024,10
Pay-640805,Inv-105550,2020-01-05,3081425.0,Upi,2020,1
Pay-347104,Inv-251302,2020-04-16,2873600.0,Credit Card,2020,4
Pay-331356,Inv-933047,2023-12-29,1398346.56,Upi,2023,12
Pay-457258,Inv-837272,2021-04-03,65920.0,Upi,2021,4
Pay-600000,Inv-443598,2022-03-25,6578.44,Credit Card,2022,3
Pay-435824,Inv-443598,2022-04-11,3837.44,Bank Transfer,2022,4
Pay-276032,Inv-443598,2022-05-06,13656.13,Bank Transfer,2022,5
Pay-518087,Inv-495909,2023-10-02,1062538.6,Upi,2023,10
Pay-982246,Inv-994301,2020-03-27,2015640.2,Upi,2020,3
Pay-583661,Inv-221610,2024-08-06,1365440.6,Cheque,2024,8
Pay-682260,Inv-608673,2020-09-14,2127576.2,Credit Card,2020,9
Pay-115674,Inv-460299,2021-01-11,3097102.6,Cash,2021,1
Pay-291679,Inv-894665,2021-07-24,922302.0,Cheque,2021,7
Pay-658217,Inv-732440,2022-03-06,894001.63,Cash,2022,3
Pay-566726,Inv-732440,2022-03-10,372746.37,Credit Card,2022,3
Pay-885665,Inv-804073,2023-07-22,155340.31,Upi,2023,7
Pay-524083,Inv-720792,2020-06-09,1911431.23,Bank Transfer,2020,6
Pay-559770,Inv-720792,2020-07-10,808245.85,Upi,2020,7
Pay-299467,Inv-720792,2020-06-03,488030.32,Upi,2020,6
Pay-207644,Inv-489553,2020-03-07,1325497.2,Credit Card,2020,3
Pay-946152,Inv-737414,2021-08-03,703298.88,Cheque,2021,8
Pay-694815,Inv-255699,2024-11-27,642346.8,Upi,2024,11
Pay-285483,Inv-408868,2021-06-20,5120619.2,Upi,2021,6
Pay-825870,Inv-101726,2019-04-01,1001971.6,Cash,2019,4
Pay-996861,Inv-119043,2021-10-15,622976.0,Cash,2021,10
Pay-985250,Inv-582739,2019-07-02,470901.0,Cash,2019,7
Pay-357880,Inv-235510,2021-04-10,112088.82,Upi,2021,4
Pay-106151,Inv-235510,2021-04-14,175435.07,Credit Card,2021,4
Pay-848112,Inv-235510,2021-03-29,109665.11,Upi,2021,3
Pay-634819,Inv-341864,2021-10-07,1304327.2,Cheque,2021,10
Pay-267422,Inv-849736,2022-12-27,2857635.2,Bank Transfer,2022,12
Pay-687799,Inv-272988,2019-04-23,330610.06,Upi,2019,4
Pay-247781,Inv-534814,2020-01-23,930949.0,Cheque,2020,1
Pay-389549,Inv-391170,2021-04-23,452454.2,Upi,2021,4
Pay-171197,Inv-298246,2022-11-22,1201411.72,Credit Card,2022,11
Pay-347261,Inv-298246,2022-10-13,1749536.42,Upi,2022,10
Pay-202321,Inv-298246,2022-11-17,95579.86,Upi,2022,11
Pay-604650,Inv-587528,2024-04-29,243178.6,Upi,2024,4
Pay-591378,Inv-508231,2019-05-04,916992.0,Upi,2019,5
Pay-941762,Inv-985478,2024-07-17,5181535.0,Upi,2024,7
Pay-346873,Inv-709813,2021-11-21,200410.33,Upi,2021,11
Pay-670042,Inv-434193,2021-09-11,3135741.8,Cheque,2021,9
Pay-284133,Inv-692017,2023-10-02,1996495.2,Cheque,2023,10
Pay-919595,Inv-116753,2022-12-05,254720.0,Upi,2022,12
Pay-340835,Inv-505112,2022-11-04,3245265.4,Upi,2022,11
Pay-481920,Inv-585775,2022-04-09,4703504.8,Credit Card,2022,4
Pay-349068,Inv-739591,2023-12-24,4196256.2,Bank Transfer,2023,12
Pay-502324,Inv-201963,2024-01-01,381440.0,Bank Transfer,2024,1
Pay-995609,Inv-508433,2023-10-02,1613261.2,Cheque,2023,10
Pay-759933,Inv-624574,2023-04-10,32939.41,Bank Transfer,2023,4
Pay-910721,Inv-624574,2023-03-31,51023.94,Cheque,2023,3
Pay-418562,Inv-624574,2023-03-25,595865.65,Bank Transfer,2023,3
Pay-981740,Inv-704668,2020-04-12,2353552.51,Credit Card,2020,4
Pay-182741,Inv-745879,2020-03-20,2267192.4,Cash,2020,3
Pay-853213,Inv-397855,2024-03-08,1741038.8,Cheque,2024,3
Pay-457681,Inv-861561,2022-04-30,3295227.6,Credit Card,2022,4
Pay-856289,Inv-652838,2024-08-23,1242506.6,Bank Transfer,2024,8
Pay-405124,Inv-154214,2019-09-20,3602196.8,Cash,2019,9
Pay-567140,Inv-658881,2021-07-10,1828381.0,Credit Card,2021,7
Pay-307958,Inv-328562,2022-08-14,1418480.4,Credit Card,2022,8
Pay-770731,Inv-519394,2022-05-02,960131.11,Cash,2022,5
Pay-132529,Inv-528460,2019-08-28,5279340.2,Upi,2019,8
Pay-609263,Inv-311892,2023-04-06,1322113.6,Bank Transfer,2023,4
Pay-919071,Inv-566961,2024-05-25,840069.0,Upi,2024,5
Pay-153480,Inv-349088,2022-02-01,1546788.0,Cheque,2022,2
Pay-468679,Inv-776398,2022-05-06,421499.4,Cheque,2022,5
Pay-223462,Inv-798440,2020-05-15,1632366.4,Upi,2020,5
Pay-101885,Inv-959672,2023-06-24,166586.07,Cash,2023,6
Pay-539390,Inv-410993,2024-08-11,749857.0,Bank Transfer,2024,8
Pay-296661,Inv-448213,2019-05-12,999614.45,Bank Transfer,2019,5
Pay-592722,Inv-448213,2019-06-03,31743.97,Credit Card,2019,6
Pay-430750,Inv-448213,2019-04-20,1411130.58,Cash,2019,4
Pay-849300,Inv-831697,2024-10-27,1029070.0,Upi,2024,10
Pay-114981,Inv-995523,2022-05-07,257851.6,Bank Transfer,2022,5
Pay-859898,Inv-660077,2021-08-11,213443.0,Upi,2021,8
Pay-783835,Inv-415666,2020-02-26,2408216.2,Bank Transfer,2020,2
Pay-909807,Inv-967106,2021-08-11,2297848.87,Bank Transfer,2021,8
Pay-961831,Inv-450106,2020-11-16,210944.0,Credit Card,2020,11
Pay-502825,Inv-756373,2019-05-03,216648.0,Bank Transfer,2019,5
Pay-726696,Inv-297736,2023-11-24,3071637.6,Bank Transfer,2023,11
Pay-671330,Inv-648573,2020-06-22,2957304.8,Cheque,2020,6
Pay-933930,Inv-530235,2022-05-20,12545.34,Bank Transfer,2022,5
Pay-526262,Inv-108503,2021-01-12,112883.61,Credit Card,2021,1
Pay-828000,Inv-529475,2019-12-06,3186509.0,Upi,2019,12
Pay-962287,Inv-560112,2021-11-24,1734704.2,Cheque,2021,11
Pay-677703,Inv-652243,2024-01-06,1031919.4,Cheque,2024,1
Pay-703955,Inv-130020,2021-02-03,2068416.6,Credit Card,2021,2
Pay-573536,Inv-749049,2022-01-09,430803.8,Cheque,2022,1
Pay-395585,Inv-507660,2022-11-29,796634.47,Cash,2022,11
Pay-952132,Inv-507660,2022-11-13,509891.53,Bank Transfer,2022,11
Pay-353577,Inv-897815,2024-01-24,74450.06,Credit Card,2024,1
Pay-160465,Inv-897815,2023-12-31,228954.42,Cheque,2023,12
Pay-144683,Inv-897815,2024-01-23,153841.52,Cheque,2024,1
Pay-947763,Inv-316089,2022-01-13,2718390.0,Credit Card,2022,1
Pay-786973,Inv-641795,2021-11-03,1571466.0,Cheque,2021,11
Pay-186527,Inv-771574,2020-01-07,1116216.0,Cash,2020,1
Pay-481932,Inv-321909,2020-06-01,3282683.0,Credit Card,2020,6
Pay-600704,Inv-493687,2021-01-12,28676.62,Upi,2021,1
Pay-253965,Inv-471930,2022-06-09,990317.26,Bank Transfer,2022,6
Pay-524468,Inv-435600,2022-06-24,2521961.7,Cheque,2022,6
Pay-973173,Inv-435600,2022-06-29,335490.3,Cash,2022,6
Pay-748273,Inv-145217,2021-08-12,710718.0,Bank Transfer,2021,8
Pay-713281,Inv-241826,2021-01-21,361399.5,Upi,2021,1
Pay-875313,Inv-774158,2019-04-21,11894.4,Bank Transfer,2019,4
Pay-123324,Inv-912255,2020-11-27,4389261.8,Cheque,2020,11
Pay-596829,Inv-685975,2023-03-28,437504.0,Credit Card,2023,3
Pay-424277,Inv-257654,2020-01-13,1559124.4,Cheque,2020,1
Pay-382966,Inv-626778,2023-11-06,1043065.65,Upi,2023,11
Pay-533755,Inv-779531,2024-12-01,4824860.0,Cash,2024,12
Pay-170230,Inv-736124,2019-08-12,248475.89,Cheque,2019,8
Pay-961918,Inv-736124,2019-08-10,186331.44,Bank Transfer,2019,8
Pay-677988,Inv-736124,2019-09-14,160276.47,Cash,2019,9
Pay-982246,Inv-833306,2022-01-17,1237309.0,Cash,2022,1
Pay-848795,Inv-939850,2022-08-02,181484.0,Cheque,2022,8
Pay-428402,Inv-818181,2024-01-21,1556068.4,Credit Card,2024,1
Pay-268054,Inv-507167,2024-11-23,2315699.4,Cheque,2024,11
Pay-700744,Inv-683644,2023-09-13,694449.6,Credit Card,2023,9
Pay-137463,Inv-229837,2024-05-26,678218.47,Credit Card,2024,5
Pay-635740,Inv-703904,2023-01-22,618246.24,Upi,2023,1
Pay-458988,Inv-703904,2022-12-11,1114268.76,Upi,2022,12
Pay-679902,Inv-576220,2023-04-05,2078702.6,Credit Card,2023,4
Pay-446612,Inv-595780,2023-08-02,139420.77,Cheque,2023,8
Pay-567886,Inv-323230,2025-01-21,4096364.2,Cash,2025,1
Pay-915776,Inv-655632,2022-02-16,488246.0,Upi,2022,2
Pay-563055,Inv-117465,2022-02-24,2759981.37,Bank Transfer,2022,2
Pay-736843,Inv-419038,2024-11-10,2536175.31,Cash,2024,11
Pay-738624,Inv-270347,2024-12-07,1464165.62,Cash,2024,12
Pay-432398,Inv-947682,2020-03-16,548796.8,Cheque,2020,3
Pay-165188,Inv-685619,2020-04-21,486601.01,Cheque,2020,4
Pay-472312,Inv-282709,2020-09-30,3911.06,Cash,2020,9
Pay-443834,Inv-282709,2020-08-18,10544.43,Cash,2020,8
Pay-395887,Inv-282709,2020-08-28,1498.11,Credit Card,2020,8
Pay-718325,Inv-689966,2023-06-10,56064.0,Bank Transfer,2023,6
Pay-402782,Inv-735375,2020-12-10,88213.8,Bank Transfer,2020,12
Pay-964192,Inv-267090,2020-12-28,983071.0,Cash,2020,12
Pay-448958,Inv-944123,2023-02-21,347721.0,Cash,2023,2
Pay-552664,Inv-727697,2024-02-28,1185204.0,Bank Transfer,2024,2
Pay-690582,Inv-866695,2021-06-11,1732622.6,Cash,2021,6
Pay-745477,Inv-843288,2020-02-09,186232.71,Bank Transfer,2020,2
Pay-706243,Inv-591417,2023-05-11,1834154.8,Cash,2023,5
Pay-271697,Inv-235123,2020-12-03,169371.0,Cash,2020,12
Pay-605573,Inv-652045,2020-12-11,15292.8,Cheque,2020,12
Pay-489802,Inv-953975,2023-02-19,4897917.0,Credit Card,2023,2
Pay-494331,Inv-337138,2022-09-11,2572837.6,Bank Transfer,2022,9
Pay-991661,Inv-377680,2021-06-28,346425.33,Cash,2021,6
Pay-739797,Inv-472678,2024-01-02,547294.0,Upi,2024,1
Pay-953060,Inv-633080,2024-02-09,299570.09,Cheque,2024,2
Pay-652688,Inv-633080,2024-02-04,7007.91,Bank Transfer,2024,2
Pay-734546,Inv-637261,2024-10-03,739633.0,Upi,2024,10
Pay-581284,Inv-145917,2023-07-20,1560448.0,Cheque,2023,7
Pay-589830,Inv-313215,2021-01-07,186368.0,Cheque,2021,1
Pay-698739,Inv-960759,2024-02-01,1437952.0,Cheque,2024,2
Pay-399619,Inv-491228,2024-06-15,1998997.38,Bank Transfer,2024,6
Pay-115313,Inv-491228,2024-06-13,796437.62,Cheque,2024,6
Pay-215656,Inv-720910,2021-01-29,2109056.0,Cash,2021,1
Pay-935993,Inv-404007,2021-06-24,1538860.4,Cheque,2021,6
Pay-287854,Inv-369355,2023-12-15,3557758.4,Upi,2023,12
Pay-977709,Inv-864543,2025-01-18,2140531.08,Bank Transfer,2025,1
Pay-296286,Inv-318493,2024-12-03,447553.0,Upi,2024,12
Pay-560174,Inv-607172,2021-01-21,63368.74,Credit Card,2021,1
Pay-375109,Inv-987849,2024-01-13,79237.0,Cheque,2024,1
Pay-248567,Inv-895531,2024-08-11,815315.6,Cheque,2024,8
Pay-195200,Inv-168108,2022-06-17,2820893.2,Credit Card,2022,6
Pay-656934,Inv-910503,2023-05-04,1408124.53,Cheque,2023,5
Pay-706352,Inv-900783,2019-06-09,1148576.32,Cheque,2019,6
Pay-185846,Inv-495879,2022-06-28,1735062.6,Cheque,2022,6
Pay-680539,Inv-191045,2023-09-05,3969194.0,Upi,2023,9
Pay-599372,Inv-826673,2025-02-08,144191.83,Upi,2025,2
Pay-660619,Inv-826673,2025-01-11,419355.53,Upi,2025,1
Pay-245890,Inv-826673,2025-02-02,701676.43,Cheque,2025,2
Pay-259988,Inv-131511,2023-03-15,1821368.6,Cheque,2023,3
Pay-657354,Inv-220897,2022-03-07,1624937.0,Cash,2022,3
Pay-740184,Inv-123921,2023-07-13,1492309.2,Cash,2023,7
Pay-756123,Inv-919527,2023-07-13,432276.88,Bank Transfer,2023,7
Pay-973512,Inv-970700,2020-12-08,1589510.8,Bank Transfer,2020,12
Pay-533668,Inv-889227,2023-01-31,2803250.81,Bank Transfer,2023,1
Pay-835920,Inv-889227,2023-02-25,711727.57,Bank Transfer,2023,2
Pay-614675,Inv-889227,2022-12-28,328592.02,Bank Transfer,2022,12
Pay-295529,Inv-766158,2022-05-06,4219521.2,Upi,2022,5
Pay-409426,Inv-136101,2021-04-13,2532013.0,Credit Card,2021,4
Pay-713847,Inv-273116,2024-03-27,814112.08,Upi,2024,3
Pay-719862,Inv-273116,2024-02-18,2215240.52,Cheque,2024,2
Pay-392219,Inv-300130,2023-01-05,1630154.4,Upi,2023,1
Pay-866239,Inv-679743,2020-02-09,10266.0,Upi,2020,2
Pay-649771,Inv-752627,2023-11-21,3329774.8,Credit Card,2023,11
Pay-693858,Inv-280321,2024-03-16,881409.91,Upi,2024,3
Pay-773705,Inv-197723,2020-07-09,999907.8,Cash,2020,7
Pay-114531,Inv-284707,2019-06-07,689767.0,Cheque,2019,6
Pay-411528,Inv-926867,2021-07-12,800131.97,Bank Transfer,2021,7
Pay-583109,Inv-385766,2021-10-22,546240.6,Upi,2021,10
Pay-116410,Inv-646289,2021-10-31,2537038.0,Bank Transfer,2021,10
Pay-907861,Inv-770375,2020-01-17,3076.56,Upi,2020,1
Pay-591550,Inv-770375,2020-02-19,9604.25,Cheque,2020,2
Pay-869814,Inv-770375,2020-01-04,8523.79,Cash,2020,1
Pay-436648,Inv-926102,2021-12-11,401117.56,Cheque,2021,12
Pay-124526,Inv-926102,2021-12-16,158370.44,Upi,2021,12
Pay-903056,Inv-407940,2021-04-05,79042.25,Credit Card,2021,4
Pay-198750,Inv-407940,2021-03-30,596278.15,Upi,2021,3
Pay-704972,Inv-212476,2023-06-03,1974445.94,Credit Card,2023,6
Pay-365964,Inv-657579,2023-06-23,912218.97,Cash,2023,6
Pay-545720,Inv-657579,2023-07-03,790826.65,Upi,2023,7
Pay-152005,Inv-657579,2023-05-30,288801.98,Cheque,2023,5
Pay-462555,Inv-854125,2023-10-29,978057.0,Upi,2023,10
Pay-646088,Inv-539722,2021-01-02,929944.34,Cash,2021,1
Pay-225304,Inv-539722,2020-12-19,707132.66,Cheque,2020,12
Pay-399854,Inv-201966,2024-10-08,28190.51,Cash,2024,10
Pay-831512,Inv-201966,2024-11-05,12577.49,Bank Transfer,2024,11
Pay-634239,Inv-492090,2024-11-26,1169339.2,Cash,2024,11
Pay-345424,Inv-487596,2021-01-22,6197217.0,Credit Card,2021,1
