po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total,order_date_year,order_date_month,expected_delivery_date_year,expected_delivery_date_month,received_date_year,received_date_month
Po-285783,Sup0007,Ahm001,2021-10-23,2021-11-04,2021-11-07,Received,15956807.97,4420563.1796,20377371.1496,2021,10,2021,11,2021.0,11.0
Po-716422,Sup0004,Chn001,2021-08-07,2021-08-25,,Cancelled,14146658.47,3873379.8286000006,18020038.2986,2021,8,2021,8,,
Po-466506,Sup0008,Chn001,2019-07-07,2019-08-02,2019-08-02,Received,25240054.18,7005142.904400001,32245197.0844,2019,7,2019,8,2019.0,8.0
Po-652162,Sup0002,Hyd001,2021-06-18,2021-06-28,2021-06-28,Received,11900728.81,3248236.0638,15148964.8738,2021,6,2021,6,2021.0,6.0
Po-336545,Sup0007,Kol001,2022-08-11,2022-08-23,2022-08-27,Received,24758635.42,6932417.9176,31691053.3376,2022,8,2022,8,2022.0,8.0
Po-445164,Sup0005,Hyd001,2024-07-09,2024-08-06,2024-08-10,Received,32792215.15,9163491.605,41955706.755,2024,7,2024,8,2024.0,8.0
Po-778831,Sup0004,Kol001,2019-10-15,2019-11-02,2019-11-05,Received,27271411.21,7596752.015800001,34868163.2258,2019,10,2019,11,2019.0,11.0
Po-365140,Sup0005,Del001,2022-01-16,2022-02-13,2022-02-13,Received,10834983.07,2956965.0196,13791948.0896,2022,1,2022,2,2022.0,2.0
Po-523355,Sup0006,Del001,2022-07-15,2022-07-25,2022-07-27,Received,17872627.01,4979816.316800001,22852443.326800004,2022,7,2022,7,2022.0,7.0
Po-586928,Sup0001,Pun001,2021-09-24,2021-10-13,2021-10-13,Received,21344461.5,5968094.322000001,27312555.822,2021,9,2021,10,2021.0,10.0
Po-272882,Sup0002,Hyd001,2022-02-18,2022-02-28,2022-02-27,Received,11394.08,2050.9344,13445.0144,2022,2,2022,2,2022.0,2.0
Po-769837,Sup0002,Kol001,2022-10-14,2022-10-24,2022-10-24,Received,32014981.89,8813757.0592,40828738.9492,2022,10,2022,10,2022.0,10.0
Po-999255,Sup0002,Del001,2019-04-23,2019-05-03,2019-05-03,Received,3897181.3,1084053.532,4981234.832,2019,4,2019,5,2019.0,5.0
Po-387850,Sup0005,Ahm001,2020-08-21,2020-09-18,2020-09-17,Received,20357084.49,5675312.053200001,26032396.5432,2020,8,2020,9,2020.0,9.0
Po-476566,Sup0005,Ahm001,2022-05-21,2022-06-18,2022-06-18,Received,1580919.25,371190.0010000001,1952109.251,2022,5,2022,6,2022.0,6.0
Po-693206,Sup0001,Ahm001,2020-07-09,2020-07-28,2020-07-26,Received,11825049.439999998,3303059.7082,15128109.1482,2020,7,2020,7,2020.0,7.0
Po-906363,Sup0004,Del001,2022-09-30,2022-10-18,2022-10-18,Received,5337375.14,1444002.3972,6781377.537199999,2022,9,2022,10,2022.0,10.0
Po-113176,Sup0002,Chn001,2024-12-10,2024-12-20,2024-12-20,Received,7825308.350000001,2080712.259,9906020.609,2024,12,2024,12,2024.0,12.0
Po-571408,Sup0008,Del001,2023-04-30,2023-05-26,2023-06-01,Received,16038139.21,4456014.1708,20494153.3808,2023,4,2023,5,2023.0,6.0
Po-852524,Sup0001,Pun001,2023-08-17,2023-09-05,,Cancelled,29611623.12,8264102.020599999,37875725.1406,2023,8,2023,9,,
Po-384499,Sup0007,Kol001,2023-09-05,2023-09-17,2023-09-17,Received,31296010.9,8716421.052000001,40012431.952,2023,9,2023,9,2023.0,9.0
Po-964619,Sup0003,Kol001,2024-06-15,2024-07-01,2024-07-02,Received,13550162.35,3755890.8360000006,17306053.186,2024,6,2024,7,2024.0,7.0
Po-899616,Sup0006,Del001,2019-04-29,2019-05-09,2019-05-09,Received,7040559.220000001,1944175.7756000003,8984734.9956,2019,4,2019,5,2019.0,5.0
Po-373154,Sup0001,Del001,2019-02-04,2019-02-23,2019-02-23,Received,34262162.13,9448248.9864,43710411.1164,2019,2,2019,2,2019.0,2.0
Po-323958,Sup0004,Ahm001,2020-04-11,2020-04-29,2020-04-29,Received,8639677.59,2210713.1432000003,10850390.7332,2020,4,2020,4,2020.0,4.0
Po-819881,Sup0006,Pun001,2024-01-15,2024-01-25,2024-01-29,Received,3395301.21,863999.7498,4259300.9598,2024,1,2024,1,2024.0,1.0
Po-816173,Sup0002,Hyd001,2021-04-23,2021-05-03,2021-05-03,Received,7366718.8,2012496.74,9379215.54,2021,4,2021,5,2021.0,5.0
Po-454357,Sup0007,Ahm001,2021-08-20,2021-09-01,2021-09-01,Received,6416565.59,1796638.3652000003,8213203.955200001,2021,8,2021,9,2021.0,9.0
Po-394085,Sup0007,Chn001,2020-07-22,2020-08-03,2020-08-03,Received,47769339.2,13287023.760000004,61056362.96,2020,7,2020,8,2020.0,8.0
Po-767353,Sup0008,Ahm001,2020-07-10,2020-08-05,2020-08-05,Received,6692915.8100000005,1847957.4948,8540873.3048,2020,7,2020,8,2020.0,8.0
Po-582692,Sup0005,Del001,2023-03-26,2023-04-23,2023-04-23,Received,7393538.57,2064313.9426,9457852.5126,2023,3,2023,4,2023.0,4.0
Po-668254,Sup0008,Del001,2021-02-21,2021-03-19,2021-03-19,Received,1656297.22,404646.1346,2060943.3546,2021,2,2021,3,2021.0,3.0
Po-700643,Sup0008,Hyd001,2021-08-06,2021-09-01,2021-09-01,Received,7014213.970000001,1914076.4206000003,8928290.390600001,2021,8,2021,9,2021.0,9.0
Po-778913,Sup0007,Chn001,2020-10-29,2020-11-10,2020-11-10,Received,1976303.44,548720.4892000001,2525023.9292000006,2020,10,2020,11,2020.0,11.0
Po-585705,Sup0004,Pun001,2024-05-29,2024-06-16,2024-06-17,Received,28675920.2,7847502.954,36523423.154,2024,5,2024,6,2024.0,6.0
Po-194772,Sup0007,Del001,2019-02-13,2019-02-25,,Cancelled,2882754.22,732179.6356000002,3614933.8556,2019,2,2019,2,,
Po-698759,Sup0004,Chn001,2023-12-24,2024-01-11,2024-01-11,Received,6756489.5,1880580.4220000005,8637069.922,2023,12,2024,1,2024.0,1.0
Po-330293,Sup0004,Pun001,2023-10-14,2023-11-01,2023-11-01,Received,14423836.0,3967075.318,18390911.318,2023,10,2023,11,2023.0,11.0
Po-197528,Sup0002,Kol001,2019-02-16,2019-02-26,2019-03-02,Received,35861681.52,9981696.0796,45843377.5996,2019,2,2019,2,2019.0,3.0
Po-548493,Sup0004,Ahm001,2019-12-25,2020-01-12,2020-01-12,Received,31385948.71,8629470.2038,40015418.9138,2019,12,2020,1,2020.0,1.0
Po-176539,Sup0008,Hyd001,2021-05-20,2021-06-15,2021-06-15,Received,22896163.29,6379270.2522,29275433.5422,2021,5,2021,6,2021.0,6.0
Po-556722,Sup0001,Ahm001,2020-06-13,2020-07-02,2020-07-02,Received,7553795.2,2115062.6560000004,9668857.856,2020,6,2020,7,2020.0,7.0
Po-363455,Sup0004,Del001,2020-01-21,2020-02-08,2020-02-08,Received,11423615.05,3038710.9340000004,14462325.984,2020,1,2020,2,2020.0,2.0
Po-863483,Sup0006,Chn001,2019-05-17,2019-05-27,2019-05-27,Received,14725046.03,4109535.0804,18834581.1104,2019,5,2019,5,2019.0,5.0
Po-189292,Sup0002,Pun001,2019-05-25,2019-06-04,2019-06-04,Received,16923050.31,4635502.2818,21558552.5918,2019,5,2019,6,2019.0,6.0
Po-181381,Sup0005,Hyd001,2023-06-25,2023-07-23,,Cancelled,28368635.790000003,7746797.763200001,36115433.55320001,2023,6,2023,7,,
Po-380575,Sup0005,Kol001,2019-02-17,2019-03-17,2019-03-17,Received,6825008.38,1683511.5884,8508519.9684,2019,2,2019,3,2019.0,3.0
Po-461101,Sup0003,Hyd001,2020-07-19,2020-08-04,2020-08-04,Received,11626696.27,3217651.4156000004,14844347.6856,2020,7,2020,8,2020.0,8.0
Po-815179,Sup0003,Chn001,2023-12-26,2024-01-11,2024-01-11,Received,2075761.33,577337.5914,2653098.9214000003,2023,12,2024,1,2024.0,1.0
Po-282731,Sup0007,Chn001,2024-01-17,2024-01-29,2024-01-29,Received,6479828.24,1799191.5032000004,8279019.7432,2024,1,2024,1,2024.0,1.0
Po-581363,Sup0001,Pun001,2023-04-26,2023-05-15,2023-05-15,Received,11906159.29,3194926.3372,15101085.6272,2023,4,2023,5,2023.0,5.0
Po-257482,Sup0008,Ahm001,2022-12-29,2023-01-24,2023-01-26,Received,135591.04,24406.3872,159997.4272,2022,12,2023,1,2023.0,1.0
Po-890147,Sup0007,Pun001,2024-08-05,2024-08-17,2024-08-17,Received,16095854.96,4422567.2668,20518422.2268,2024,8,2024,8,2024.0,8.0
Po-451431,Sup0006,Kol001,2020-04-18,2020-04-28,,Cancelled,15914163.329999998,4247544.7874,20161708.1174,2020,4,2020,4,,
Po-387229,Sup0007,Kol001,2020-06-03,2020-06-15,,Cancelled,5023109.149999999,1404555.858,6427665.007999999,2020,6,2020,6,,
Po-847371,Sup0001,Ahm001,2021-08-22,2021-09-10,2021-09-10,Received,18496867.13,5124412.1304,23621279.2604,2021,8,2021,9,2021.0,9.0
Po-340900,Sup0002,Hyd001,2021-05-10,2021-05-20,2021-05-20,Received,32380447.95,8910969.382,41291417.332,2021,5,2021,5,2021.0,5.0
Po-457319,Sup0007,Del001,2023-10-17,2023-10-29,2023-11-01,Received,140465.56,25283.8008,165749.3608,2023,10,2023,10,2023.0,11.0
Po-768299,Sup0003,Del001,2020-05-27,2020-06-12,2020-06-12,Received,6932147.180000001,1793104.7094000005,8725251.889400002,2020,5,2020,6,2020.0,6.0
Po-735447,Sup0007,Ahm001,2020-03-05,2020-03-17,2020-03-17,Received,29226359.07,8153308.962600001,37379668.0326,2020,3,2020,3,2020.0,3.0
Po-444814,Sup0005,Chn001,2023-06-28,2023-07-26,2023-07-26,Received,15660755.11,4377024.5668,20037779.6768,2023,6,2023,7,2023.0,7.0
Po-518223,Sup0008,Del001,2019-07-17,2019-08-12,2019-08-12,Received,31272882.19,8705472.5072,39978354.6972,2019,7,2019,8,2019.0,8.0
Po-389914,Sup0005,Ahm001,2020-01-30,2020-02-27,2020-02-27,Received,142394.4,25630.992,168025.392,2020,1,2020,2,2020.0,2.0
Po-300790,Sup0007,Ahm001,2019-12-02,2019-12-14,2019-12-17,Received,920048.74,184177.3572,1104226.0972,2019,12,2019,12,2019.0,12.0
Po-297533,Sup0001,Pun001,2021-09-03,2021-09-22,2021-09-19,Received,8172719.97,2283300.7366,10456020.7066,2021,9,2021,9,2021.0,9.0
Po-145231,Sup0001,Pun001,2023-03-17,2023-04-05,2023-04-07,Received,3077290.94,719859.3982,3797150.3382,2023,3,2023,4,2023.0,4.0
Po-227163,Sup0002,Ahm001,2021-08-31,2021-09-10,2021-09-17,Received,15313029.85,4239677.135000001,19552706.985000003,2021,8,2021,9,2021.0,9.0
Po-817193,Sup0005,Chn001,2020-11-24,2020-12-22,2020-12-20,Received,1212914.97,258570.48960000003,1471485.4596000002,2020,11,2020,12,2020.0,12.0
Po-959875,Sup0007,Ahm001,2024-01-16,2024-01-28,2024-01-28,Received,5456446.499999999,1512193.14,6968639.639999999,2024,1,2024,1,2024.0,1.0
Po-401785,Sup0008,Ahm001,2019-08-16,2019-09-11,2019-09-11,Received,23310618.93,6183331.9034,29493950.8334,2019,8,2019,9,2019.0,9.0
Po-171528,Sup0004,Hyd001,2022-12-30,2023-01-17,,Cancelled,665831.8,119849.724,785681.524,2022,12,2023,1,,
Po-582474,Sup0004,Pun001,2022-12-28,2023-01-15,2023-01-19,Received,1267521.29,342876.1322,1610397.4222,2022,12,2023,1,2023.0,1.0
Po-496499,Sup0003,Hyd001,2021-09-28,2021-10-14,2021-10-14,Received,6017957.7,1441439.685,7459397.385,2021,9,2021,10,2021.0,10.0
Po-768759,Sup0005,Del001,2019-05-03,2019-05-31,2019-06-06,Received,30325025.0,8447917.907000002,38772942.907000005,2019,5,2019,5,2019.0,6.0
Po-261434,Sup0005,Kol001,2024-03-10,2024-04-07,,Cancelled,19620461.25,5487194.74,25107655.99,2024,3,2024,4,,
Po-944333,Sup0005,Chn001,2021-01-07,2021-02-04,2021-02-04,Received,22279375.89,6192861.9712000005,28472237.8612,2021,1,2021,2,2021.0,2.0
Po-548392,Sup0003,Ahm001,2021-09-03,2021-09-19,2021-09-19,Received,48435993.41,13489170.9518,61925164.3618,2021,9,2021,9,2021.0,9.0
Po-675847,Sup0003,Pun001,2022-10-16,2022-11-01,2022-11-01,Received,20047529.65,5600100.562000001,25647630.212,2022,10,2022,11,2022.0,11.0
Po-400986,Sup0005,Chn001,2024-08-17,2024-09-14,2024-09-14,Received,13970713.73,3868351.1564,17839064.8864,2024,8,2024,9,2024.0,9.0
Po-705091,Sup0002,Pun001,2020-04-09,2020-04-19,2020-04-19,Received,467585.34,130923.8952,598509.2352,2020,4,2020,4,2020.0,4.0
Po-215622,Sup0006,Pun001,2019-04-11,2019-04-21,2019-04-22,Received,6687402.270000001,1628006.4016000002,8315408.671600001,2019,4,2019,4,2019.0,4.0
Po-595349,Sup0007,Hyd001,2022-01-29,2022-02-10,,Cancelled,25809785.39,7200005.023200001,33009790.4132,2022,1,2022,2,,
Po-214416,Sup0002,Ahm001,2019-07-28,2019-08-07,2019-08-07,Received,35838117.28,9772934.3554,45611051.6354,2019,7,2019,8,2019.0,8.0
Po-515228,Sup0007,Chn001,2023-11-15,2023-11-27,2023-11-27,Received,37094313.25,10056861.257,47151174.50700001,2023,11,2023,11,2023.0,11.0
Po-982898,Sup0008,Pun001,2019-09-16,2019-10-12,2019-10-12,Received,4562376.54,1268640.2512,5831016.791200001,2019,9,2019,10,2019.0,10.0
Po-265708,Sup0008,Ahm001,2021-04-24,2021-05-20,2021-05-25,Received,240270.42,43248.6756,283519.0956,2021,4,2021,5,2021.0,5.0
Po-238264,Sup0003,Chn001,2022-11-12,2022-11-28,2022-11-28,Received,27863268.98,7735592.745400001,35598861.7254,2022,11,2022,11,2022.0,11.0
Po-587174,Sup0002,Del001,2022-10-12,2022-10-22,2022-10-22,Received,8605126.22,2327063.6596000004,10932189.8796,2022,10,2022,10,2022.0,10.0
Po-349288,Sup0001,Chn001,2023-07-09,2023-07-28,2023-07-28,Received,10863935.97,3003841.1296000006,13867777.0996,2023,7,2023,7,2023.0,7.0
Po-775468,Sup0002,Chn001,2019-11-15,2019-11-25,2019-11-25,Received,1796062.24,387474.1632,2183536.4032,2019,11,2019,11,2019.0,11.0
Po-660787,Sup0004,Hyd001,2024-03-27,2024-04-14,2024-04-14,Received,31126648.07,8616750.865600001,39743398.935600005,2024,3,2024,4,2024.0,4.0
Po-923541,Sup0004,Pun001,2022-05-06,2022-05-24,2022-05-25,Received,70257.89,12646.4202,82904.31019999999,2022,5,2022,5,2022.0,5.0
Po-670971,Sup0001,Del001,2022-10-30,2022-11-18,2022-11-18,Received,22062738.94,6146031.6732,28208770.6132,2022,10,2022,11,2022.0,11.0
Po-183067,Sup0006,Kol001,2023-09-17,2023-09-27,2023-09-27,Received,12650365.7,3483141.437,16133507.137000002,2023,9,2023,9,2023.0,9.0
Po-768213,Sup0003,Pun001,2021-06-10,2021-06-26,2021-06-26,Received,20795746.57,5658786.114600001,26454532.684600003,2021,6,2021,6,2021.0,6.0
Po-751977,Sup0004,Hyd001,2021-01-09,2021-01-27,2021-01-27,Received,18734896.24,5188514.185200001,23923410.425200004,2021,1,2021,1,2021.0,1.0
Po-521274,Sup0001,Ahm001,2019-07-13,2019-08-01,2019-08-01,Received,8214552.97,2082173.2426,10296726.2126,2019,7,2019,8,2019.0,8.0
Po-675635,Sup0006,Ahm001,2020-08-13,2020-08-23,2020-08-23,Received,20975911.48,5852366.229400001,26828277.7094,2020,8,2020,8,2020.0,8.0
Po-414531,Sup0003,Chn001,2022-10-01,2022-10-17,2022-10-17,Received,167549.6,30158.928,197708.528,2022,10,2022,10,2022.0,10.0
Po-149078,Sup0002,Ahm001,2021-10-13,2021-10-23,2021-10-23,Received,29317804.44,7979400.437200001,37297204.8772,2021,10,2021,10,2021.0,10.0
Po-729426,Sup0007,Chn001,2023-02-07,2023-02-19,,Cancelled,542038.8700000001,136293.26460000002,678332.1346000001,2023,2,2023,2,,
Po-592699,Sup0003,Hyd001,2019-10-18,2019-11-03,2019-11-08,Received,21508484.96,6018443.524800001,27526928.4848,2019,10,2019,11,2019.0,11.0
Po-802661,Sup0003,Del001,2020-06-19,2020-07-05,2020-07-05,Received,36398516.25,10165675.385,46564191.635000005,2020,6,2020,7,2020.0,7.0
Po-594256,Sup0008,Kol001,2021-08-29,2021-09-24,,Cancelled,5889162.1,1495309.832,7384471.932,2021,8,2021,9,,
Po-869761,Sup0006,Ahm001,2022-04-16,2022-04-26,2022-04-26,Received,26326396.95,7275084.305000001,33601481.255,2022,4,2022,4,2022.0,4.0
Po-795862,Sup0008,Del001,2022-10-17,2022-11-12,2022-11-12,Received,2069186.68,579372.2704,2648558.9504,2022,10,2022,11,2022.0,11.0
Po-683782,Sup0004,Hyd001,2024-11-27,2024-12-15,2024-12-15,Received,26750854.08,7490239.142400001,34241093.2224,2024,11,2024,12,2024.0,12.0
Po-901982,Sup0003,Chn001,2019-04-03,2019-04-19,2019-04-19,Received,40345678.49,11282786.924200002,51628465.4142,2019,4,2019,4,2019.0,4.0
Po-314947,Sup0001,Chn001,2024-08-31,2024-09-19,,Cancelled,60797211.99,16900902.1042,77698114.0942,2024,8,2024,9,,
Po-466445,Sup0006,Pun001,2024-05-19,2024-05-29,2024-05-29,Received,5477924.12,1412507.8516000002,6890431.9716,2024,5,2024,5,2024.0,5.0
Po-989323,Sup0003,Ahm001,2021-02-16,2021-03-04,2021-03-04,Received,13496315.4,3719891.306,17216206.706,2021,2,2021,3,2021.0,3.0
Po-133485,Sup0003,Ahm001,2021-01-16,2021-02-01,2021-02-01,Received,15335620.48,4205135.1074,19540755.5874,2021,1,2021,2,2021.0,2.0
Po-128691,Sup0006,Kol001,2024-04-25,2024-05-05,2024-05-05,Received,3713200.92,1039696.2576000002,4752897.177600001,2024,4,2024,5,2024.0,5.0
Po-721731,Sup0006,Hyd001,2020-01-28,2020-02-07,2020-02-07,Received,51951990.47,14417851.3786,66369841.8486,2020,1,2020,2,2020.0,2.0
Po-626203,Sup0005,Del001,2022-07-25,2022-08-22,2022-08-22,Received,11209007.7,3080059.754,14289067.454,2022,7,2022,8,2022.0,8.0
Po-517581,Sup0002,Kol001,2023-10-28,2023-11-07,2023-11-13,Received,12001347.28,3360377.2384,15361724.518400002,2023,10,2023,11,2023.0,11.0
Po-296128,Sup0006,Ahm001,2022-03-23,2022-04-02,2022-04-09,Received,424030.81000000006,76325.5458,500356.3558,2022,3,2022,4,2022.0,4.0
Po-487941,Sup0001,Pun001,2019-05-12,2019-05-31,2019-05-31,Received,21010330.77,5709020.523600001,26719351.2936,2019,5,2019,5,2019.0,5.0
Po-902406,Sup0003,Del001,2019-11-15,2019-12-01,2019-12-01,Received,6666125.32,1592413.4216,8258538.7416,2019,11,2019,12,2019.0,12.0
Po-983046,Sup0002,Hyd001,2023-05-03,2023-05-13,2023-05-13,Received,25634942.41,7062736.8468,32697679.256800003,2023,5,2023,5,2023.0,5.0
Po-331079,Sup0004,Pun001,2020-10-06,2020-10-24,2020-10-24,Received,19950934.31,5563736.0948,25514670.4048,2020,10,2020,10,2020.0,10.0
Po-400376,Sup0008,Pun001,2022-04-20,2022-05-16,2022-05-16,Received,10801033.55,2871852.668,13672886.218,2022,4,2022,5,2022.0,5.0
Po-228444,Sup0001,Pun001,2019-07-18,2019-08-06,2019-08-06,Received,20984987.13,5865762.6864,26850749.8164,2019,7,2019,8,2019.0,8.0
Po-420775,Sup0008,Chn001,2022-01-11,2022-02-06,2022-02-06,Received,2055827.31,574814.6668,2630641.9768,2022,1,2022,2,2022.0,2.0
Po-558416,Sup0008,Pun001,2020-11-13,2020-12-09,2020-12-09,Received,19904904.47,5551965.4586000005,25456869.9286,2020,11,2020,12,2020.0,12.0
Po-876362,Sup0004,Kol001,2021-08-07,2021-08-25,2021-08-25,Received,26683370.37,7363318.0496,34046688.419599995,2021,8,2021,8,2021.0,8.0
Po-811404,Sup0007,Kol001,2020-12-10,2020-12-22,2020-12-22,Received,11345470.44,3100472.4972,14445942.9372,2020,12,2020,12,2020.0,12.0
Po-315938,Sup0004,Chn001,2019-07-17,2019-08-04,2019-08-09,Received,7488593.790000001,2086250.4042,9574844.194200002,2019,7,2019,8,2019.0,8.0
Po-696635,Sup0007,Hyd001,2022-02-08,2022-02-20,2022-02-23,Received,14481279.79,3995295.0082,18476574.7982,2022,2,2022,2,2022.0,2.0
Po-554614,Sup0001,Chn001,2019-07-18,2019-08-06,2019-08-06,Received,5179263.79,1426980.4422,6606244.2322,2019,7,2019,8,2019.0,8.0
Po-635719,Sup0005,Del001,2024-02-22,2024-03-21,2024-03-21,Received,14322333.32,3922250.1996,18244583.5196,2024,2,2024,3,2024.0,3.0
Po-881387,Sup0002,Chn001,2020-05-06,2020-05-16,2020-05-16,Received,2683047.6,696434.328,3379481.9280000003,2020,5,2020,5,2020.0,5.0
Po-718658,Sup0002,Hyd001,2019-11-15,2019-11-25,2019-11-25,Received,18403921.81,5136670.0778,23540591.8878,2019,11,2019,11,2019.0,11.0
Po-871224,Sup0003,Hyd001,2023-04-30,2023-05-16,2023-05-21,Received,2254967.18,603739.1164000002,2858706.296400001,2023,4,2023,5,2023.0,5.0
Po-957932,Sup0003,Hyd001,2019-05-12,2019-05-28,2019-05-28,Received,18356173.82,5053027.9246000005,23409201.7446,2019,5,2019,5,2019.0,5.0
Po-841582,Sup0008,Ahm001,2019-01-14,2019-02-09,2019-02-09,Received,1937270.72,525047.7176000001,2462318.4376000003,2019,1,2019,2,2019.0,2.0
Po-322675,Sup0003,Hyd001,2023-08-10,2023-08-26,2023-08-26,Received,38594257.91,10661633.418800002,49255891.3288,2023,8,2023,8,2023.0,8.0
Po-402047,Sup0004,Pun001,2024-11-01,2024-11-19,2024-11-19,Received,15810781.21,4319454.7788,20130235.9888,2024,11,2024,11,2024.0,11.0
Po-938860,Sup0008,Del001,2020-03-27,2020-04-22,2020-04-22,Received,15651964.5,4167922.199,19819886.699,2020,3,2020,4,2020.0,4.0
Po-825586,Sup0006,Pun001,2021-06-04,2021-06-14,2021-06-21,Received,19192440.3,5360997.000000001,24553437.3,2021,6,2021,6,2021.0,6.0
Po-924228,Sup0005,Del001,2023-10-10,2023-11-07,2023-11-07,Received,2011408.87,529908.4866000001,2541317.3566,2023,10,2023,11,2023.0,11.0
Po-824269,Sup0002,Chn001,2020-02-01,2020-02-11,2020-02-11,Received,3358093.4800000004,908308.5344000002,4266402.014400001,2020,2,2020,2,2020.0,2.0
Po-237932,Sup0004,Kol001,2019-10-23,2019-11-10,2019-11-10,Received,2896336.21,721119.9458,3617456.1558,2019,10,2019,11,2019.0,11.0
Po-408605,Sup0007,Pun001,2021-03-18,2021-03-30,,Cancelled,2638832.07,712007.0226,3350839.0926,2021,3,2021,3,,
Po-152438,Sup0004,Ahm001,2022-11-27,2022-12-15,2022-12-17,Received,6394545.76,1783318.1388,8177863.898799999,2022,11,2022,12,2022.0,12.0
Po-288953,Sup0006,Del001,2020-05-12,2020-05-22,2020-05-22,Received,10068916.04,2718970.4072000007,12787886.447200002,2020,5,2020,5,2020.0,5.0
Po-340881,Sup0007,Del001,2021-09-26,2021-10-08,2021-10-14,Received,7511843.77,2022226.6176,9534070.3876,2021,9,2021,10,2021.0,10.0
Po-950029,Sup0008,Del001,2019-08-29,2019-09-24,2019-09-24,Received,2235215.0500000003,563678.2370000001,2798893.287,2019,8,2019,9,2019.0,9.0
Po-499735,Sup0008,Kol001,2023-10-14,2023-11-09,2023-11-09,Received,14443337.63,3929224.3404000006,18372561.9704,2023,10,2023,11,2023.0,11.0
Po-401123,Sup0002,Kol001,2020-09-12,2020-09-22,2020-09-22,Received,9108772.01,2420229.1258,11529001.1358,2020,9,2020,9,2020.0,9.0
Po-368511,Sup0007,Ahm001,2024-03-09,2024-03-21,2024-03-21,Received,1965014.96,550204.1888,2515219.1488,2024,3,2024,3,2024.0,3.0
Po-971106,Sup0001,Kol001,2022-05-03,2022-05-22,,Cancelled,3295591.5900000003,817947.1632000002,4113538.7532000006,2022,5,2022,5,,
Po-443832,Sup0007,Del001,2023-10-25,2023-11-06,2023-11-06,Received,2060419.3,560155.7980000001,2620575.098,2023,10,2023,11,2023.0,11.0
Po-616004,Sup0005,Ahm001,2024-06-04,2024-07-02,2024-07-02,Received,579446.2,104300.316,683746.516,2024,6,2024,7,2024.0,7.0
Po-504261,Sup0005,Del001,2023-10-16,2023-11-13,2023-11-15,Received,8410065.33,2328067.7594000003,10738133.0894,2023,10,2023,11,2023.0,11.0
Po-980543,Sup0006,Hyd001,2020-07-09,2020-07-19,2020-07-19,Received,19299320.43,5308273.487400001,24607593.9174,2020,7,2020,7,2020.0,7.0
Po-384734,Sup0005,Del001,2022-03-01,2022-03-29,2022-03-29,Received,15576526.87,4126730.1556000006,19703257.0256,2022,3,2022,3,2022.0,3.0
Po-507471,Sup0008,Chn001,2023-03-13,2023-04-08,2023-04-08,Received,12286015.62,3321976.3626,15607991.982599998,2023,3,2023,4,2023.0,4.0
Po-284364,Sup0006,Ahm001,2024-03-11,2024-03-21,2024-03-21,Received,1436560.0799999998,258580.8144,1695140.8944,2024,3,2024,3,2024.0,3.0
Po-787635,Sup0004,Chn001,2021-08-12,2021-08-30,2021-08-30,Received,10386650.78,2829655.0664000004,13216305.8464,2021,8,2021,8,2021.0,8.0
Po-758149,Sup0008,Ahm001,2024-06-26,2024-07-22,2024-07-22,Received,30956592.7,8642752.723000001,39599345.423,2024,6,2024,7,2024.0,7.0
Po-387195,Sup0006,Pun001,2022-05-08,2022-05-18,2022-05-18,Received,7055943.869999999,1950767.0036,9006710.873599999,2022,5,2022,5,2022.0,5.0
Po-777634,Sup0008,Pun001,2022-07-25,2022-08-20,2022-08-26,Received,26246757.8,7254240.608,33500998.408,2022,7,2022,8,2022.0,8.0
Po-424622,Sup0004,Hyd001,2023-08-12,2023-08-30,,Cancelled,8438774.27,2246484.5486000003,10685258.8186,2023,8,2023,8,,
Po-107954,Sup0005,Kol001,2023-12-03,2023-12-31,,Cancelled,19199158.99,5270381.6512,24469540.6412,2023,12,2023,12,,
Po-551384,Sup0004,Del001,2023-08-14,2023-09-01,2023-09-04,Received,6156329.359999999,1649900.7458,7806230.1058,2023,8,2023,9,2023.0,9.0
Po-197120,Sup0007,Del001,2024-01-22,2024-02-03,2024-02-01,Received,10330496.28,2837154.9624000005,13167651.242400002,2024,1,2024,2,2024.0,2.0
