invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_date_year,invoice_date_month,due_date_year,due_date_month
Inv-286736,So-530573,C0238,Chn001,2024-01-31,2024-02-15,15480,2786.4,18266.4,Paid,2024,1,2024,2
Inv-532857,So-662953,C0156,Chn001,2023-06-08,2023-06-23,844600,234023.00000000003,1078623.0,Paid,2023,6,2023,6
Inv-207565,So-905521,C0340,Hyd001,2020-10-17,2020-11-16,2310920,634645.6000000001,2945565.6,Partially Paid,2020,10,2020,11
Inv-621550,So-390253,C0320,Del001,2022-05-06,2022-07-05,2152290,595952.2000000001,2748242.2,Partially Paid,2022,5,2022,7
Inv-885889,So-447375,C0469,Kol001,2020-10-17,2020-12-01,6750,1215.0,7965.0,Paid,2020,10,2020,12
Inv-960181,So-801010,C0321,Hyd001,2021-11-21,2022-01-20,270150,75207.0,345357.0,Paid,2021,11,2022,1
Inv-889248,So-792858,C0090,Del001,2023-06-07,2023-06-22,2342950,646071.0000000001,2989021.0,Unpaid,2023,6,2023,6
Inv-553842,So-824926,C0064,Kol001,2024-06-28,2024-08-12,1103300,301419.00000000006,1404719.0,Paid,2024,6,2024,8
Inv-547911,So-603901,C0211,Hyd001,2023-07-07,2023-07-22,1077210,287662.80000000005,1364872.8,Partially Paid,2023,7,2023,7
Inv-771068,So-304357,C0057,Kol001,2019-12-11,2020-01-25,756200,211736.00000000003,967936.0,Paid,2019,12,2020,1
Inv-859469,So-141385,C0401,Del001,2023-05-15,2023-07-14,1953600,547008.0000000001,2500608.0,Paid,2023,5,2023,7
Inv-795733,So-783325,C0421,Chn001,2024-06-23,2024-07-23,478340,131171.2,609511.2,Paid,2024,6,2024,7
Inv-990231,So-907779,C0046,Ahm001,2021-10-31,2021-12-15,441500,121120.0,562620.0,Paid,2021,10,2021,12
Inv-479372,So-883676,C0076,Chn001,2021-06-12,2021-07-12,2162740,601693.2000000001,2764433.2,Paid,2021,6,2021,7
Inv-730701,So-106802,C0344,Chn001,2019-01-18,2019-02-17,426300,115934.0,542234.0,Paid,2019,1,2019,2
Inv-251801,So-124132,C0444,Chn001,2022-09-14,2022-10-14,1149800,311144.0,1460944.0,Paid,2022,9,2022,10
Inv-505614,So-293319,C0254,Ahm001,2024-06-14,2024-07-14,1764560,489900.8000000001,2254460.8,Unpaid,2024,6,2024,7
Inv-525235,So-262389,C0334,Chn001,2019-04-04,2019-04-19,3707300,1038044.0,4745344.0,Partially Paid,2019,4,2019,4
Inv-336714,So-104904,C0109,Chn001,2023-03-20,2023-04-04,1087350,294513.0,1381863.0,Paid,2023,3,2023,4
Inv-978194,So-512642,C0386,Del001,2019-07-18,2019-08-17,3375130,943058.4,4318188.4,Paid,2019,7,2019,8
Inv-328679,So-881187,C0074,Kol001,2020-08-28,2020-10-27,423500,111470.0,534970.0,Paid,2020,8,2020,10
Inv-488682,So-380413,C0286,Chn001,2019-05-16,2019-06-15,3037440,830094.2000000001,3867534.2,Partially Paid,2019,5,2019,6
Inv-532105,So-794864,C0028,Pun001,2020-01-21,2020-03-06,859700,239411.00000000003,1099111.0,Paid,2020,1,2020,3
Inv-886841,So-812306,C0104,Kol001,2023-03-29,2023-05-28,307600,74023.0,381623.0,Partially Paid,2023,3,2023,5
Inv-192106,So-366237,C0057,Kol001,2024-08-15,2024-09-29,1395050,375579.00000000006,1770629.0,Unpaid,2024,8,2024,9
Inv-950311,So-630262,C0257,Del001,2024-10-15,2024-11-29,1044980,287196.4,1332176.4,Unpaid,2024,10,2024,11
Inv-459165,So-188100,C0458,Ahm001,2023-03-30,2023-04-29,54590,9826.2,64416.2,Paid,2023,3,2023,4
Inv-120410,So-740468,C0183,Ahm001,2023-03-02,2023-04-01,2033540,559567.2000000001,2593107.2,Paid,2023,3,2023,4
Inv-100335,So-693442,C0033,Chn001,2023-09-04,2023-11-03,328500,77420.00000000001,405920.0,Partially Paid,2023,9,2023,11
Inv-542215,So-172171,C0467,Del001,2019-01-30,2019-02-14,2217330,620124.4000000001,2837454.4,Partially Paid,2019,1,2019,2
Inv-951822,So-958900,C0053,Del001,2020-04-09,2020-06-08,1587460,444392.8000000001,2031852.8,Paid,2020,4,2020,6
Inv-776433,So-764440,C0097,Pun001,2021-07-10,2021-07-25,5879800,1628164.0000000002,7507964.0,Partially Paid,2021,7,2021,7
Inv-980617,So-660345,C0099,Pun001,2021-08-04,2021-09-03,647660,177078.8,824738.8,Paid,2021,8,2021,9
Inv-330650,So-317499,C0214,Pun001,2025-01-10,2025-02-24,1723760,471176.8000000001,2194936.8,Paid,2025,1,2025,2
Inv-404964,So-476029,C0411,Hyd001,2020-04-11,2020-05-11,2205120,596551.6,2801671.6,Paid,2020,4,2020,5
Inv-248885,So-283353,C0154,Del001,2021-04-15,2021-04-30,1488170,407290.6,1895460.6,Paid,2021,4,2021,4
Inv-792696,So-385286,C0415,Pun001,2024-10-20,2024-11-19,680660,185738.8,866398.8,Paid,2024,10,2024,11
Inv-397285,So-493846,C0475,Kol001,2022-06-30,2022-08-14,1367340,376141.2,1743481.2,Paid,2022,6,2022,8
Inv-352547,So-544746,C0454,Pun001,2023-07-05,2023-07-20,8050,1449.0,9499.0,Paid,2023,7,2023,7
Inv-496817,So-245922,C0254,Ahm001,2019-07-07,2019-08-06,424800,118944.00000000004,543744.0,Partially Paid,2019,7,2019,8
Inv-253814,So-531935,C0433,Ahm001,2020-02-23,2020-04-23,2698190,743224.2000000001,3441414.2,Paid,2020,2,2020,4
Inv-236036,So-392581,C0054,Chn001,2022-09-01,2022-09-16,189900,53172.00000000001,243072.0,Paid,2022,9,2022,9
Inv-106624,So-371496,C0492,Hyd001,2024-09-10,2024-11-09,1745790,487292.2,2233082.2,Paid,2024,9,2024,11
Inv-737538,So-909189,C0203,Ahm001,2020-04-11,2020-05-11,2528780,697225.4000000001,3226005.4,Partially Paid,2020,4,2020,5
Inv-749400,So-808751,C0007,Pun001,2019-12-24,2020-02-07,735210,204197.8,939407.8,Paid,2019,12,2020,2
Inv-422725,So-724751,C0100,Kol001,2021-03-21,2021-04-20,1828360,511004.8000000001,2339364.8,Unpaid,2021,3,2021,4
Inv-230099,So-159775,C0283,Chn001,2023-06-25,2023-07-25,11850,2133.0,13983.0,Paid,2023,6,2023,7
Inv-977076,So-997854,C0268,Pun001,2019-02-05,2019-04-06,76600,13788.0,90388.0,Paid,2019,2,2019,4
Inv-726347,So-153578,C0299,Chn001,2020-08-03,2020-09-02,3241200,874641.0,4115841.0,Paid,2020,8,2020,9
Inv-219825,So-578433,C0436,Kol001,2024-12-27,2025-01-26,1844600,508218.00000000006,2352818.0,Paid,2024,12,2025,1
Inv-856757,So-210985,C0056,Del001,2021-05-17,2021-06-16,4408980,1225546.4,5634526.4,Paid,2021,5,2021,6
Inv-728157,So-355966,C0081,Hyd001,2022-08-28,2022-09-12,1527580,404794.4,1932374.4,Paid,2022,8,2022,9
Inv-525540,So-616357,C0047,Pun001,2020-04-05,2020-06-04,4785990,1319288.2000000002,6105278.2,Paid,2020,4,2020,6
Inv-435506,So-781573,C0010,Chn001,2022-04-26,2022-05-26,52640,9475.2,62115.2,Unpaid,2022,4,2022,5
Inv-439086,So-207907,C0492,Hyd001,2024-03-12,2024-05-11,1180280,310530.4,1490810.4,Paid,2024,3,2024,5
Inv-316758,So-840933,C0163,Ahm001,2020-11-17,2021-01-01,414200,110886.0,525086.0,Partially Paid,2020,11,2021,1
Inv-148665,So-895317,C0457,Kol001,2021-09-25,2021-10-10,446690,121964.2,568654.2,Paid,2021,9,2021,10
Inv-866229,So-937551,C0490,Pun001,2024-03-18,2024-04-17,1782860,486044.8,2268904.8,Paid,2024,3,2024,4
Inv-490849,So-220236,C0169,Ahm001,2022-10-25,2022-11-24,1357950,375256.00000000006,1733206.0,Paid,2022,10,2022,11
Inv-813858,So-142421,C0150,Ahm001,2021-08-17,2021-10-01,170400,37917.0,208317.0,Paid,2021,8,2021,10
Inv-440593,So-786055,C0189,Kol001,2019-05-28,2019-07-27,3238730,904251.4,4142981.4,Paid,2019,5,2019,7
Inv-388329,So-375566,C0425,Chn001,2023-01-29,2023-02-28,336560,87850.80000000002,424410.8,Partially Paid,2023,1,2023,2
Inv-657550,So-386999,C0212,Pun001,2023-08-30,2023-09-14,149150,26847.0,175997.0,Paid,2023,8,2023,9
Inv-702762,So-454435,C0101,Chn001,2024-05-29,2024-07-28,1586480,437796.4000000001,2024276.4,Paid,2024,5,2024,7
Inv-843949,So-495487,C0480,Ahm001,2024-11-29,2025-01-13,69340,19241.2,88581.2,Paid,2024,11,2025,1
Inv-841910,So-567028,C0012,Chn001,2019-02-16,2019-03-18,415800,116424.0,532224.0,Paid,2019,2,2019,3
Inv-396239,So-553661,C0397,Ahm001,2020-05-16,2020-06-15,1748930,485752.4,2234682.4,Paid,2020,5,2020,6
Inv-451849,So-374166,C0295,Kol001,2020-08-09,2020-09-23,6438200,1799211.0000000002,8237411.0,Paid,2020,8,2020,9
Inv-826304,So-464448,C0108,Ahm001,2020-08-09,2020-09-08,581400,135962.0,717362.0,Paid,2020,8,2020,9
Inv-461854,So-557823,C0086,Ahm001,2022-10-09,2022-12-08,1556140,434375.20000000007,1990515.2,Paid,2022,10,2022,12
Inv-675409,So-723763,C0129,Del001,2024-02-29,2024-04-14,1948200,544121.0000000001,2492321.0,Paid,2024,2,2024,4
Inv-413192,So-448825,C0019,Kol001,2023-04-03,2023-04-18,644750,179905.00000000003,824655.0,Paid,2023,4,2023,4
Inv-614291,So-120182,C0453,Chn001,2024-11-29,2024-12-29,4758550,1306714.0000000002,6065264.0,Paid,2024,11,2024,12
Inv-278826,So-809879,C0254,Ahm001,2022-01-09,2022-02-08,1867650,520327.00000000006,2387977.0,Partially Paid,2022,1,2022,2
Inv-106295,So-190922,C0045,Kol001,2019-08-15,2019-10-14,2166970,588524.6000000001,2755494.6,Paid,2019,8,2019,10
Inv-387683,So-914312,C0229,Hyd001,2023-09-05,2023-10-20,1791400,500152.00000000006,2291552.0,Unpaid,2023,9,2023,10
Inv-793084,So-305242,C0306,Kol001,2019-08-01,2019-08-31,1610450,419706.00000000006,2030156.0,Paid,2019,8,2019,8
Inv-370731,So-926604,C0199,Ahm001,2019-08-25,2019-10-09,101400,28392.000000000004,129792.0,Unpaid,2019,8,2019,10
Inv-375234,So-454831,C0267,Hyd001,2019-09-04,2019-11-03,1248080,338629.4000000001,1586709.4,Paid,2019,9,2019,11
Inv-295411,So-291839,C0413,Chn001,2021-05-20,2021-06-04,960,172.79999999999998,1132.8,Partially Paid,2021,5,2021,6
Inv-369036,So-545009,C0369,Pun001,2019-08-24,2019-09-08,336750,84870.0,421620.0,Paid,2019,8,2019,9
Inv-265186,So-613632,C0022,Chn001,2020-04-09,2020-06-08,24650,4437.0,29087.0,Partially Paid,2020,4,2020,6
Inv-588593,So-684524,C0304,Del001,2023-04-06,2023-06-05,1914450,526741.0,2441191.0,Paid,2023,4,2023,6
Inv-734259,So-553854,C0463,Ahm001,2019-03-19,2019-04-03,614910,163243.80000000002,778153.7999999999,Unpaid,2019,3,2019,4
Inv-618034,So-671875,C0483,Del001,2019-03-06,2019-04-05,586990,164078.2,751068.2,Paid,2019,3,2019,4
Inv-615178,So-434996,C0078,Hyd001,2020-04-13,2020-05-13,266650,74662.0,341312.0,Paid,2020,4,2020,5
Inv-415343,So-535988,C0203,Ahm001,2021-10-01,2021-10-31,388000,104140.0,492140.0,Paid,2021,10,2021,10
Inv-992526,So-868915,C0159,Chn001,2024-07-24,2024-09-07,3214060,896330.8,4110390.8,Paid,2024,7,2024,9
Inv-235785,So-693612,C0482,Kol001,2024-02-19,2024-04-19,1771600,494008.00000000006,2265608.0,Paid,2024,2,2024,4
Inv-476162,So-856329,C0222,Del001,2021-03-09,2021-04-08,3045180,847722.4000000001,3892902.4,Paid,2021,3,2021,4
Inv-805148,So-494409,C0440,Hyd001,2022-10-13,2022-11-12,722000,196865.00000000003,918865.0,Partially Paid,2022,10,2022,11
Inv-140423,So-997204,C0413,Chn001,2021-06-08,2021-06-23,4005990,1120018.2000000002,5126008.2,Partially Paid,2021,6,2021,6
Inv-764837,So-587630,C0125,Hyd001,2024-12-18,2025-01-17,871480,242136.4,1113616.4,Partially Paid,2024,12,2025,1
Inv-496764,So-537738,C0451,Kol001,2021-01-22,2021-02-21,958820,267787.60000000003,1226607.6,Paid,2021,1,2021,2
Inv-338754,So-628245,C0495,Ahm001,2022-07-19,2022-09-02,1260850,337248.00000000006,1598098.0,Partially Paid,2022,7,2022,9
Inv-918373,So-277188,C0479,Kol001,2019-06-06,2019-07-21,258150,69912.0,328062.0,Paid,2019,6,2019,7
Inv-218378,So-231363,C0354,Hyd001,2022-03-31,2022-04-30,2558900,712012.0,3270912.0,Paid,2022,3,2022,4
Inv-373236,So-132951,C0194,Chn001,2023-10-22,2023-12-21,3020960,827182.8,3848142.8,Partially Paid,2023,10,2023,12
Inv-608414,So-613776,C0024,Chn001,2022-04-17,2022-06-16,445570,121952.60000000002,567522.6,Partially Paid,2022,4,2022,6
Inv-679938,So-162426,C0178,Kol001,2021-11-24,2022-01-23,286370,77096.6,363466.6,Paid,2021,11,2022,1
Inv-577213,So-755179,C0307,Ahm001,2022-04-27,2022-05-12,2052420,573490.6,2625910.6,Paid,2022,4,2022,5
Inv-960247,So-403840,C0391,Ahm001,2024-11-19,2025-01-18,441600,123648.0,565248.0,Paid,2024,11,2025,1
Inv-113467,So-552649,C0248,Pun001,2019-02-05,2019-03-07,402450,100911.0,503361.0,Paid,2019,2,2019,3
Inv-854202,So-585213,C0411,Hyd001,2024-10-21,2024-11-20,184700,34376.0,219076.0,Paid,2024,10,2024,11
Inv-137158,So-163947,C0096,Chn001,2021-03-12,2021-03-27,2502890,676420.2000000001,3179310.2,Unpaid,2021,3,2021,3
Inv-478954,So-592499,C0492,Hyd001,2023-07-02,2023-08-31,156450,41681.0,198131.0,Paid,2023,7,2023,8
Inv-759911,So-234229,C0477,Ahm001,2022-04-29,2022-05-14,967800,257724.00000000003,1225524.0,Paid,2022,4,2022,5
Inv-726234,So-688458,C0118,Chn001,2024-03-08,2024-05-07,1629070,433092.6,2062162.6,Paid,2024,3,2024,5
Inv-344824,So-103835,C0174,Ahm001,2019-03-29,2019-04-28,1534320,422802.6000000001,1957122.6,Unpaid,2019,3,2019,4
Inv-213792,So-969551,C0229,Hyd001,2020-08-17,2020-10-01,992890,276580.2,1269470.2,Paid,2020,8,2020,10
Inv-542206,So-515538,C0138,Hyd001,2021-06-22,2021-07-22,2734200,751021.0000000001,3485221.0,Paid,2021,6,2021,7
Inv-307635,So-935311,C0127,Kol001,2019-09-18,2019-11-02,1463450,383931.00000000006,1847381.0,Unpaid,2019,9,2019,11
Inv-949757,So-289873,C0289,Hyd001,2024-02-14,2024-02-29,356100,99228.0,455328.0,Paid,2024,2,2024,2
Inv-574210,So-404288,C0357,Ahm001,2021-01-29,2021-02-13,849100,236138.00000000003,1085238.0,Paid,2021,1,2021,2
Inv-265949,So-926968,C0237,Hyd001,2020-01-13,2020-02-12,1379550,378344.00000000006,1757894.0,Paid,2020,1,2020,2
Inv-663224,So-987140,C0143,Chn001,2023-03-09,2023-04-23,260020,71413.6,331433.6,Paid,2023,3,2023,4
Inv-890128,So-116960,C0197,Ahm001,2021-07-30,2021-09-13,269250,75390.00000000001,344640.0,Paid,2021,7,2021,9
Inv-348921,So-275579,C0068,Del001,2022-09-03,2022-10-03,1607200,450016.00000000006,2057216.0,Paid,2022,9,2022,10
Inv-910378,So-314810,C0098,Kol001,2024-03-26,2024-04-25,1435570,389302.6,1824872.6,Paid,2024,3,2024,4
Inv-325370,So-899449,C0119,Del001,2024-10-21,2024-12-20,87600,24528.000000000004,112128.0,Paid,2024,10,2024,12
Inv-723412,So-963786,C0046,Ahm001,2022-05-12,2022-06-26,4272890,1193025.2000000002,5465915.2,Unpaid,2022,5,2022,6
Inv-791574,So-948190,C0006,Ahm001,2024-08-19,2024-10-18,1925490,535353.2000000001,2460843.2,Paid,2024,8,2024,10
Inv-561005,So-545655,C0192,Del001,2024-02-16,2024-04-01,719020,195433.6,914453.6,Unpaid,2024,2,2024,4
Inv-666589,So-827803,C0436,Kol001,2019-02-12,2019-03-14,2774250,775775.0000000001,3550025.0,Paid,2019,2,2019,3
Inv-888662,So-187190,C0004,Chn001,2019-05-14,2019-06-13,380530,99080.40000000002,479610.4,Paid,2019,5,2019,6
Inv-773600,So-254140,C0263,Chn001,2019-03-15,2019-05-14,2421640,657755.2000000001,3079395.2,Partially Paid,2019,3,2019,5
Inv-923005,So-649280,C0025,Pun001,2024-02-17,2024-04-02,1162530,301245.4,1463775.4,Paid,2024,2,2024,4
Inv-593788,So-215725,C0338,Ahm001,2019-06-02,2019-08-01,2811450,785491.0000000001,3596941.0,Paid,2019,6,2019,8
Inv-468762,So-153039,C0092,Ahm001,2020-12-13,2021-01-12,1862350,508493.00000000006,2370843.0,Paid,2020,12,2021,1
Inv-923200,So-672567,C0271,Hyd001,2020-01-24,2020-02-23,98830,24264.4,123094.4,Partially Paid,2020,1,2020,2
Inv-586317,So-564045,C0158,Kol001,2021-05-05,2021-06-04,369400,103072.0,472472.0,Unpaid,2021,5,2021,6
Inv-432871,So-933754,C0230,Del001,2021-09-15,2021-09-30,655580,169594.40000000002,825174.4,Unpaid,2021,9,2021,9
Inv-209085,So-360653,C0023,Chn001,2021-11-06,2021-11-21,1622490,447703.20000000007,2070193.2,Paid,2021,11,2021,11
Inv-890422,So-374733,C0264,Pun001,2024-10-27,2024-12-26,218360,39304.8,257664.8,Unpaid,2024,10,2024,12
Inv-137194,So-522063,C0145,Pun001,2023-10-12,2023-11-26,2218520,616458.6000000001,2834978.6,Paid,2023,10,2023,11
Inv-450289,So-630933,C0272,Del001,2023-06-01,2023-07-16,1063470,287914.60000000003,1351384.6,Paid,2023,6,2023,7
Inv-859557,So-628567,C0416,Chn001,2019-01-13,2019-02-12,1273780,336895.4,1610675.4,Partially Paid,2019,1,2019,2
Inv-113829,So-786749,C0239,Chn001,2023-04-17,2023-06-16,718570,194052.60000000003,912622.6,Paid,2023,4,2023,6
Inv-252309,So-808414,C0257,Del001,2023-10-09,2023-11-23,51500,14420.000000000002,65920.0,Paid,2023,10,2023,11
Inv-441159,So-623320,C0206,Pun001,2019-12-20,2020-01-19,462000,129360.0,591360.0,Unpaid,2019,12,2020,1
Inv-406045,So-537213,C0393,Kol001,2024-08-02,2024-08-17,2128170,580495.6000000001,2708665.6,Paid,2024,8,2024,8
Inv-540719,So-682960,C0100,Kol001,2022-11-28,2022-12-28,2120300,585729.0000000001,2706029.0,Paid,2022,11,2022,12
Inv-352819,So-471924,C0130,Pun001,2020-01-02,2020-02-16,156800,43904.00000000001,200704.0,Unpaid,2020,1,2020,2
Inv-320302,So-766181,C0337,Del001,2023-01-14,2023-02-13,665140,174000.2,839140.2,Partially Paid,2023,1,2023,2
Inv-258201,So-470960,C0108,Ahm001,2024-06-02,2024-07-02,1787450,484831.00000000006,2272281.0,Paid,2024,6,2024,7
Inv-977073,So-592805,C0437,Hyd001,2019-07-27,2019-08-26,2042620,518961.6,2561581.6,Paid,2019,7,2019,8
Inv-547539,So-558762,C0421,Chn001,2019-07-31,2019-08-30,599780,163180.40000000002,762960.4,Paid,2019,7,2019,8
Inv-396239,So-616715,C0330,Kol001,2019-07-21,2019-08-20,2339280,652030.4,2991310.4,Paid,2019,7,2019,8
Inv-107690,So-565399,C0424,Ahm001,2020-07-08,2020-08-22,2348250,653470.0000000001,3001720.0,Paid,2020,7,2020,8
Inv-657770,So-633299,C0442,Kol001,2020-11-10,2020-11-25,699200,183576.00000000003,882776.0,Partially Paid,2020,11,2020,11
Inv-132311,So-418869,C0281,Kol001,2020-01-15,2020-03-15,1043200,288286.0,1331486.0,Unpaid,2020,1,2020,3
Inv-509998,So-277671,C0431,Pun001,2022-06-29,2022-07-29,3406750,932800.0,4339550.0,Partially Paid,2022,6,2022,7
Inv-286834,So-631359,C0036,Kol001,2022-07-30,2022-09-28,1237070,328132.60000000003,1565202.6,Paid,2022,7,2022,9
Inv-136458,So-233986,C0442,Kol001,2022-06-13,2022-06-28,545850,145333.00000000003,691183.0,Paid,2022,6,2022,6
Inv-225939,So-574769,C0439,Chn001,2021-04-12,2021-05-12,47550,10029.0,57579.0,Paid,2021,4,2021,5
Inv-256256,So-756796,C0443,Kol001,2023-06-25,2023-07-25,1565650,436867.0,2002517.0,Paid,2023,6,2023,7
Inv-170883,So-539313,C0482,Kol001,2024-08-19,2024-10-18,2110870,589396.6000000001,2700266.6,Partially Paid,2024,8,2024,10
Inv-519728,So-481263,C0192,Del001,2024-03-03,2024-04-17,74820,14312.6,89132.59999999999,Partially Paid,2024,3,2024,4
Inv-838916,So-582644,C0432,Hyd001,2020-06-03,2020-07-03,528850,139603.0,668453.0,Paid,2020,6,2020,7
Inv-471603,So-138659,C0427,Hyd001,2023-03-22,2023-05-21,653220,180934.60000000003,834154.6,Paid,2023,3,2023,5
Inv-923057,So-269652,C0375,Pun001,2023-04-29,2023-06-28,401070,109797.60000000002,510867.6,Partially Paid,2023,4,2023,6
Inv-684305,So-125301,C0212,Pun001,2022-02-21,2022-03-08,83150,21442.0,104592.0,Paid,2022,2,2022,3
Inv-115032,So-491532,C0247,Ahm001,2023-05-14,2023-06-28,2838040,770812.2000000002,3608852.2,Paid,2023,5,2023,6
Inv-559185,So-321272,C0395,Kol001,2022-03-18,2022-05-02,1723090,473176.20000000007,2196266.2,Partially Paid,2022,3,2022,5
Inv-665255,So-300900,C0369,Pun001,2020-12-20,2021-01-04,1037350,289558.00000000006,1326908.0,Partially Paid,2020,12,2021,1
Inv-519343,So-121329,C0071,Kol001,2022-06-17,2022-08-01,540600,142678.0,683278.0,Paid,2022,6,2022,8
Inv-931911,So-239001,C0094,Pun001,2021-10-12,2021-11-11,1685050,462224.00000000006,2147274.0,Paid,2021,10,2021,11
Inv-383594,So-638622,C0094,Pun001,2021-08-19,2021-09-18,2464880,681108.4000000001,3145988.4,Paid,2021,8,2021,9
Inv-745276,So-813405,C0152,Chn001,2023-06-19,2023-07-04,98410,27008.800000000003,125418.8,Paid,2023,6,2023,7
Inv-499480,So-688647,C0434,Kol001,2021-07-17,2021-08-01,238400,66752.0,305152.0,Partially Paid,2021,7,2021,8
Inv-303207,So-818455,C0446,Hyd001,2024-03-18,2024-04-17,3092500,865900.0000000001,3958400.0,Partially Paid,2024,3,2024,4
Inv-179554,So-799328,C0139,Ahm001,2024-07-25,2024-08-09,299570,80452.6,380022.6,Paid,2024,7,2024,8
Inv-252262,So-935305,C0206,Pun001,2024-08-07,2024-09-06,2453700,685151.0000000001,3138851.0,Paid,2024,8,2024,9
Inv-269766,So-945002,C0499,Pun001,2023-09-29,2023-10-29,616180,166192.40000000002,782372.4,Paid,2023,9,2023,10
Inv-247176,So-875032,C0405,Pun001,2022-05-06,2022-06-05,816980,221226.4,1038206.4,Unpaid,2022,5,2022,6
Inv-843788,So-949025,C0166,Ahm001,2020-08-11,2020-10-10,2206990,607198.2000000001,2814188.2,Partially Paid,2020,8,2020,10
Inv-103174,So-871488,C0223,Ahm001,2019-08-19,2019-09-18,866100,231518.00000000003,1097618.0,Paid,2019,8,2019,9
Inv-340334,So-774875,C0116,Del001,2024-07-08,2024-08-22,2471790,688432.2000000001,3160222.2,Partially Paid,2024,7,2024,8
Inv-252339,So-908133,C0436,Kol001,2021-04-25,2021-05-25,4060,730.8,4790.8,Paid,2021,4,2021,5
Inv-419181,So-527632,C0401,Del001,2023-02-01,2023-04-02,2100660,579438.8,2680098.8,Paid,2023,2,2023,4
Inv-100262,So-466695,C0354,Hyd001,2024-06-20,2024-07-20,797400,217777.00000000003,1015177.0,Paid,2024,6,2024,7
Inv-735751,So-494080,C0253,Pun001,2020-08-28,2020-10-27,1127850,292598.0,1420448.0,Paid,2020,8,2020,10
Inv-651645,So-548623,C0464,Ahm001,2019-11-29,2020-01-13,326930,85797.4,412727.4,Paid,2019,11,2020,1
Inv-607323,So-697636,C0081,Hyd001,2021-01-20,2021-02-04,2590420,716380.6000000001,3306800.6,Paid,2021,1,2021,2
Inv-551060,So-223749,C0346,Hyd001,2020-11-24,2020-12-24,314150,87212.00000000001,401362.0,Partially Paid,2020,11,2020,12
Inv-244000,So-987602,C0115,Kol001,2023-10-15,2023-11-14,4600,828.0,5428.0,Paid,2023,10,2023,11
Inv-903307,So-896756,C0034,Pun001,2023-12-10,2023-12-25,1419500,397460.00000000006,1816960.0,Paid,2023,12,2023,12
Inv-871233,So-377145,C0007,Pun001,2023-03-15,2023-04-29,2390550,650199.0000000001,3040749.0,Unpaid,2023,3,2023,4
Inv-125689,So-954110,C0231,Pun001,2024-09-23,2024-10-08,972220,268549.60000000003,1240769.6,Paid,2024,9,2024,10
Inv-740799,So-155563,C0071,Kol001,2019-08-11,2019-09-25,1654640,458555.20000000007,2113195.2,Paid,2019,8,2019,9
Inv-698180,So-301945,C0105,Del001,2023-09-18,2023-11-17,68040,12247.2,80287.2,Paid,2023,9,2023,11
Inv-555811,So-673150,C0083,Del001,2021-01-31,2021-03-17,3011380,832328.4000000001,3843708.4,Partially Paid,2021,1,2021,3
Inv-376653,So-764177,C0324,Chn001,2021-04-19,2021-06-03,2112300,588834.0,2701134.0,Unpaid,2021,4,2021,6
Inv-741385,So-276701,C0155,Kol001,2021-01-08,2021-02-07,943190,263504.2,1206694.2,Paid,2021,1,2021,2
Inv-687487,So-127671,C0146,Ahm001,2022-05-28,2022-07-27,1673580,451929.4,2125509.4,Partially Paid,2022,5,2022,7
Inv-620674,So-429328,C0244,Kol001,2022-03-16,2022-05-15,2161810,586305.8,2748115.8,Paid,2022,3,2022,5
Inv-896779,So-437635,C0083,Del001,2021-03-20,2021-05-04,1959570,545137.6000000001,2504707.6,Paid,2021,3,2021,5
Inv-516765,So-412183,C0369,Pun001,2019-02-03,2019-02-18,79000,14220.0,93220.0,Partially Paid,2019,2,2019,2
Inv-908484,So-704682,C0020,Kol001,2019-07-08,2019-08-07,423840,117216.2,541056.2,Paid,2019,7,2019,8
Inv-466006,So-394793,C0289,Hyd001,2020-11-22,2020-12-07,1328900,354252.00000000006,1683152.0,Partially Paid,2020,11,2020,12
Inv-673155,So-155281,C0288,Del001,2021-12-17,2022-01-16,739850,198533.00000000003,938383.0,Paid,2021,12,2022,1
Inv-819787,So-507571,C0438,Kol001,2023-06-02,2023-07-02,2618100,732618.0000000001,3350718.0,Paid,2023,6,2023,7
Inv-151312,So-388096,C0215,Chn001,2019-05-29,2019-06-13,5580,1004.4,6584.4,Paid,2019,5,2019,6
Inv-554782,So-529721,C0320,Del001,2025-01-05,2025-03-06,26250,5755.0,32005.0,Paid,2025,1,2025,3
